date,策略名称,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2016-04-30,风险平价策略,0.13315042715321013,0.0,0.16166689864204611,0.36581070130815246,0.0,0.057059870887728986,0.02564548256135597,0.02645098539978363,0.0,0.05905491331502784,0.17116072073269498
2016-05-31,风险平价策略,0.22053650020442125,0.0,0.34096743337073354,0.22647921543227265,0.0,0.0660002416535211,0.054509899656169716,0.05289658359585817,0.0,0.01573675936992072,0.022873366717102755
2016-06-30,风险平价策略,0.07860438582900418,0.0,0.08824836185771767,0.3629347540964817,0.0,0.1582688727691711,0.08456646847549178,0.0718549248264697,0.0,0.043353562632700564,0.11216866951296346
2016-07-31,风险平价策略,0.0656226235543275,0.0,0.16094137288414248,0.4965421427184519,0.0,0.057654011112086324,0.06835831764530304,0.026468210180332026,0.0,0.03103880596314747,0.09337451594220936
2016-08-31,风险平价策略,0.28411657975349425,0.0,0.2148643806847678,0.20559176258803175,0.0,0.10062466549516563,0.04360927962901513,0.054549922338917416,0.0,0.023135448464258322,0.07350796104634975
2016-09-30,风险平价策略,0.03888100894224119,0.0,0.04531188309245431,0.7653602313320947,0.0,0.048697888806915064,0.021940854895696405,0.022703809795696885,0.0,0.02257109295990264,0.034533230174998736
2016-10-31,风险平价策略,0.11948495513730836,0.0,0.0789261777705268,0.12132321979751125,0.0,0.18476775597620781,0.11927397446700705,0.12038541891941329,0.0,0.026717577949801858,0.2291209199822236
2016-11-30,风险平价策略,0.17073499582615634,0.0,0.1269776197164267,0.3245668745296163,0.0,0.03159035971696333,0.03279295771044476,0.09520273404207179,0.0,0.06816962850664773,0.14996482995167312
2016-12-31,风险平价策略,0.14835380412881263,0.0,0.11211029329276931,0.08179045657819446,0.0,0.030380347538669257,0.05551642733294645,0.07222302728775377,0.0,0.02709733187541591,0.4725283119654382
2017-01-31,风险平价策略,0.19657864455507076,0.0,0.6261397837372145,0.028280612170560906,0.0,0.052072228253940936,0.012213195158771202,0.057567973631758564,0.0,0.014212500858078998,0.012935061634604233
2017-02-28,风险平价策略,0.07819930778081617,0.0,0.07362414944832489,0.4522177073435115,0.0,0.06829492034567217,0.059714147653260996,0.04036875915942929,0.0,0.05836949029590858,0.1692115179730764
2017-03-31,风险平价策略,0.07278960554600647,0.0,0.1567544489265655,0.315287793376246,0.0,0.12579883294493782,0.17748613216555142,0.025193840623867675,0.0,0.04463351896572021,0.08205582745110493
2017-04-30,风险平价策略,0.1031991643088857,0.0,0.08086395318283206,0.1381404800275537,0.0,0.39197892158043296,0.016619394885128543,0.07974362686023391,0.0,0.061607942547998625,0.12784651660693452
2017-05-31,风险平价策略,0.27945782903796834,0.0,0.31033724788282246,0.30573531585819447,0.0,0.019304103978518474,0.012145089006642068,0.01685871177502451,0.0,0.008052366176450922,0.04810933628437875
2017-06-30,风险平价策略,0.07016228154959339,0.0,0.09285781335561112,0.11609705351641338,0.0,0.5046147427433099,0.07882151757240964,0.05902422070000076,0.0,0.05392229751493526,0.0245000730477267
2017-07-31,风险平价策略,0.14507766227839597,0.0,0.12835194456475896,0.14776546607469251,0.0,0.2937388816586901,0.09961951440469871,0.03699720382666508,0.0,0.04389106591069668,0.10455826128140193
2017-08-31,风险平价策略,0.10976222169245299,0.0,0.0386115486005933,0.546659826391825,0.0,0.09101985442516977,0.03030413963304939,0.12518839091393535,0.0,0.025533653065940274,0.032920365277033924
2017-09-30,风险平价策略,0.1875924966620481,0.0,0.22177687495107684,0.3724963416828633,0.0,0.12239647675283336,0.025081848719021638,0.010473591377037648,0.0,0.021072217216865054,0.039110152638254105
2017-10-31,风险平价策略,0.1433731586074936,0.0,0.14606068295940652,0.11223170086229516,0.0,0.06484038671181468,0.10978502150136898,0.07547434026747987,0.0,0.12139651425701352,0.22683819483312762
2017-11-30,风险平价策略,0.024045180545966018,0.0,0.03709628216190968,0.6527714632684459,0.0,0.04035113344987433,0.04209011419331197,0.05248486888024983,0.0,0.09384564884770175,0.057315308652540434
2017-12-31,风险平价策略,0.016567136632073817,0.0,0.03594238999579271,0.2784874216847407,0.0,0.01875413156140921,0.06610348785276315,0.42713913661414166,0.0,0.009343973768795338,0.14766232189028333
2018-01-31,风险平价策略,0.03393082184434414,0.0,0.03694714435611907,0.5316084334360222,0.0,0.03764201586866242,0.03374011350869181,0.06245982403248503,0.0,0.21355578340269546,0.05011586355097993
2018-02-28,风险平价策略,0.005890755713025651,0.0,0.008390630053164152,0.1982456612371857,0.0,0.006143060000647745,0.041828941483905424,0.12093773310903469,0.0,0.6095719250670397,0.008991293335996891
2018-03-31,风险平价策略,0.0316509902615845,0.0,0.03818534812896536,0.575105902788643,0.0,0.06430229455167065,0.0823701697708615,0.05640953809493148,0.02608167818733053,0.06813972364025779,0.05775435457575502
2018-04-30,风险平价策略,0.03549033272506446,0.0,0.049965602086740994,0.21264973333368145,0.0,0.20815350048122844,0.04158693469857733,0.1337337931447751,0.06948445397723937,0.07396029352673195,0.17497535602596093
2018-05-31,风险平价策略,0.03796578815336765,0.0,0.04317581425167411,0.17785257142862199,0.0,0.047151498865848046,0.07927443770149123,0.08143836488612109,0.05892277418987917,0.045850772128074264,0.4283679783949225
2018-06-30,风险平价策略,0.015238474252499452,0.0,0.013840180893992247,0.4127794303524071,0.0,0.06536468554298482,0.07531266905131762,0.07614578509451748,0.15537174766240816,0.08007716452295181,0.10586986262692132
2018-07-31,风险平价策略,0.025806703127155734,0.0,0.03040053731784489,0.24975693300168325,0.0,0.01943711911036199,0.1597887279841694,0.05783065599201671,0.243044299474276,0.06339468749482234,0.1505403364976697
2018-08-31,风险平价策略,0.012589859064197007,0.0,0.02257867533689098,0.7792880505842762,0.0,0.027999246448054974,0.018822959996870454,0.02109279639014876,0.03738126589264662,0.020432793849695433,0.05981435243721968
2018-09-30,风险平价策略,0.03720911735364107,0.0,0.027979208127712075,0.3940571889201135,0.0,0.029450817350714944,0.014765001116146337,0.038412427225681785,0.13442005473977128,0.3018213111410412,0.021884874025177775
2018-10-31,风险平价策略,0.013631660335760947,0.0,0.01548595306944905,0.8489392965726942,0.0,0.012418283113769893,0.014827236327047494,0.049734143869455294,0.01277686556979865,0.013577514854714656,0.018609046287309843
2018-11-30,风险平价策略,0.04967630145322188,0.0,0.04842746554382744,0.3104141939211963,0.0,0.16956968532665204,0.05606379640087936,0.03982808014871599,0.014325517476125723,0.07431043842240131,0.2373845213069801
2018-12-31,风险平价策略,0.034144863777237404,0.0,0.10701168781692665,0.5766973424560888,0.0,0.10234422966693854,0.025990629595915315,0.009402188978392964,0.00693394007264692,0.04991936164349603,0.08755575599235733
2019-01-31,风险平价策略,0.026487333269972903,0.0,0.1805272345050464,0.2817434904950182,0.0,0.16240313348084237,0.03721023608753522,0.02394282796455061,0.01196786671845985,0.02140671475277944,0.25431116272579496
2019-02-28,风险平价策略,0.03762507963071124,0.0,0.08916878765029113,0.2213850704501696,0.0,0.14358966849745103,0.21735130081925777,0.06504063355616248,0.031333690943855984,0.07139032762727057,0.12311544082483025
2019-03-31,风险平价策略,0.04878688602758163,0.0,0.06517906771685826,0.28877461727353576,0.0,0.0918458447970153,0.19048945522977215,0.2241730106199382,0.035245993736408555,0.02794363892966091,0.027561485669229353
2019-04-30,风险平价策略,0.026906398443305994,0.0,0.024263742872070334,0.22332846413475085,0.0,0.08161779723172306,0.10068711927374845,0.04285014843830967,0.01396793721126982,0.06559060997820164,0.4207877824166203
2019-05-31,风险平价策略,0.03530827683982777,0.0,0.24690234544045386,0.456138107986389,0.0,0.023621059651493116,0.09756989303784022,0.01866019616290375,0.005550276559677798,0.02510866034029849,0.091141183981116
2019-06-30,风险平价策略,0.0979425274105895,0.0,0.05474492486732797,0.38181450002270767,0.0,0.12809828718492286,0.06642174692278678,0.13156879541341981,0.022652305839589187,0.07398489339052411,0.042772018948132096
2019-07-31,风险平价策略,0.04853390334324058,0.0,0.0410259553548135,0.33628902108136577,0.0,0.027060236398991185,0.11179756170271576,0.024942666989297514,0.06070701470085696,0.06991046507115732,0.2797331753575613
2019-08-31,风险平价策略,0.1074573610982005,0.0,0.05550197977780529,0.17423810630350298,0.0,0.23895840341482538,0.13300124925167378,0.05040313156872426,0.17873909491268375,0.029836323545331556,0.03186435012725246
2019-09-30,风险平价策略,0.04690664141236783,0.0,0.10367831738081867,0.27067370197924956,0.0,0.16789647576590475,0.1066363093986625,0.08572616968585524,0.055123728991522264,0.11493367477358345,0.04842498061203569
2019-10-31,风险平价策略,0.09025213982291082,0.0,0.04148597876527882,0.20033891553241406,0.0,0.1125480492898557,0.2893475372547238,0.0925274088632539,0.045183040796066914,0.032489665399885376,0.09582726427561072
