日期,PrevClosePrice,ClosePrice,ChangePCT
2016-04-27,8343.4215000000,8323.4579000000,-0.2392735400
2016-04-28,8323.4579000000,8303.5569000000,-0.2390953400
2016-04-29,8303.5569000000,8291.6985000000,-0.1428110900
2016-05-03,8291.6985000000,8558.5784000000,3.2186397000
2016-05-04,8558.5784000000,8565.1143000000,0.0763666500
2016-05-05,8565.1143000000,8628.7405000000,0.7428529000
2016-05-06,8628.7405000000,8276.0331000000,-4.0875884500
2016-05-09,8276.0331000000,7918.1483000000,-4.3243519700
2016-05-10,7918.1483000000,7898.6624000000,-0.2460916300
2016-05-11,7898.6624000000,7823.9797000000,-0.9455107200
2016-05-12,7823.9797000000,7821.9121000000,-0.0264264500
2016-05-13,7821.9121000000,7806.9568000000,-0.1911975000
2016-05-16,7806.9568000000,7961.1464000000,1.9750282200
2016-05-17,7961.1464000000,7961.5020000000,0.0044666900
2016-05-18,7961.5020000000,7711.9546000000,-3.1344261400
2016-05-19,7711.9546000000,7767.3154000000,0.7178569200
2016-05-20,7767.3154000000,7860.1279000000,1.1949109200
2016-05-23,7860.1279000000,7995.5813000000,1.7232976600
2016-05-24,7995.5813000000,7913.6754000000,-1.0243895600
2016-05-25,7913.6754000000,7889.7299000000,-0.3025838000
2016-05-26,7889.7299000000,7929.4676000000,0.5036636300
2016-05-27,7929.4676000000,7912.8637000000,-0.2093948900
2016-05-30,7912.8637000000,7867.5968000000,-0.5720672300
2016-05-31,7867.5968000000,8197.5567000000,4.1939096300
2016-06-01,8197.5567000000,8270.5166000000,0.8900200700
2016-06-02,8270.5166000000,8369.4320000000,1.1960002600
2016-06-03,8369.4320000000,8391.7632000000,0.2668185800
2016-06-06,8391.7632000000,8422.4718000000,0.3659374000
2016-06-07,8422.4718000000,8434.6689000000,0.1448161600
2016-06-08,8434.6689000000,8431.8915000000,-0.0329283800
2016-06-13,8431.8915000000,8000.8185000000,-5.1124116100
2016-06-14,8000.8185000000,8038.5890000000,0.4720829500
2016-06-15,8038.5890000000,8340.5394000000,3.7562612000
2016-06-16,8340.5394000000,8358.0342000000,0.2097562200
2016-06-17,8358.0342000000,8414.5075000000,0.6756768200
2016-06-20,8414.5075000000,8457.9315000000,0.5160611000
2016-06-21,8457.9315000000,8350.7618000000,-1.2670911300
2016-06-22,8350.7618000000,8513.5431000000,1.9492988100
2016-06-23,8513.5431000000,8495.7800000000,-0.2086452100
2016-06-24,8495.7800000000,8428.8227000000,-0.7881242200
2016-06-27,8428.8227000000,8646.1610000000,2.5785131300
2016-06-28,8646.1610000000,8730.1970000000,0.9719458200
2016-06-29,8730.1970000000,8745.8150000000,0.1788963100
2016-06-30,8745.8150000000,8741.0992000000,-0.0539206500
2016-07-01,8741.0992000000,8710.5174000000,-0.3498621800
2016-07-04,8710.5174000000,8874.0708000000,1.8776542500
2016-07-05,8874.0708000000,8914.8403000000,0.4594227500
2016-07-06,8914.8403000000,8947.1372000000,0.3622824300
2016-07-07,8947.1372000000,8954.2756000000,0.0797841800
2016-07-08,8954.2756000000,8939.2585000000,-0.1677087100
2016-07-11,8939.2585000000,8874.9964000000,-0.7188750600
2016-07-12,8874.9964000000,8943.0645000000,0.7669648200
2016-07-13,8943.0645000000,9023.2366000000,0.8964723400
2016-07-14,9023.2366000000,9042.7630000000,0.2164012900
2016-07-15,9042.7630000000,8982.8857000000,-0.6621571300
2016-07-18,8982.8857000000,8937.8551000000,-0.5012932500
2016-07-19,8937.8551000000,8996.8328000000,0.6598641300
2016-07-20,8996.8328000000,8997.8904000000,0.0117552500
2016-07-21,8997.8904000000,9007.5537000000,0.1073951700
2016-07-22,9007.5537000000,8931.9659000000,-0.8391601400
2016-07-25,8931.9659000000,8925.3406000000,-0.0741751600
2016-07-26,8925.3406000000,9035.5570000000,1.2348705200
2016-07-27,9035.5570000000,8602.9204000000,-4.7881563900
2016-07-28,8602.9204000000,8571.5646000000,-0.3644785600
2016-07-29,8571.5646000000,8501.0902000000,-0.8221882900
2016-08-01,8501.0902000000,8363.6101000000,-1.6172055200
2016-08-02,8363.6101000000,8445.7800000000,0.9824692800
2016-08-03,8445.7800000000,8482.1982000000,0.4311999600
2016-08-04,8482.1982000000,8553.0058000000,0.8347788900
2016-08-05,8553.0058000000,8505.3638000000,-0.5570205500
2016-08-08,8505.3638000000,8607.3981000000,1.1996465100
2016-08-09,8607.3981000000,8699.3882000000,1.0687329500
2016-08-10,8699.3882000000,8671.7783000000,-0.3173774900
2016-08-11,8671.7783000000,8531.6919000000,-1.6154287500
2016-08-12,8531.6919000000,8615.0533000000,0.9770793500
2016-08-15,8615.0533000000,8807.8320000000,2.2376959600
2016-08-16,8807.8320000000,8877.0657000000,0.7860470100
2016-08-17,8877.0657000000,8911.7475000000,0.3906899100
2016-08-18,8911.7475000000,8908.3247000000,-0.0384077300
2016-08-19,8908.3247000000,8923.3628000000,0.1688095200
2016-08-22,8923.3628000000,8810.8425000000,-1.2609629600
2016-08-23,8810.8425000000,8820.2101000000,0.1063190000
2016-08-24,8820.2101000000,8850.5110000000,0.3435394400
2016-08-25,8850.5110000000,8784.5844000000,-0.7448903200
2016-08-26,8784.5844000000,8814.4644000000,0.3401413000
2016-08-29,8814.4644000000,8836.9934000000,0.2555912500
2016-08-30,8836.9934000000,8838.4637000000,0.0166380100
2016-08-31,8838.4637000000,8838.3802000000,-0.0009447300
2016-09-01,8838.3802000000,8770.7509000000,-0.7651775400
2016-09-02,8770.7509000000,8724.9417000000,-0.5222950800
2016-09-05,8724.9417000000,8761.9617000000,0.4243008300
2016-09-06,8761.9617000000,8906.8682000000,1.6538134400
2016-09-07,8906.8682000000,8897.7972000000,-0.1018427600
2016-09-08,8897.7972000000,8938.4306000000,0.4566680800
2016-09-09,8938.4306000000,8872.3135000000,-0.7396947300
2016-09-12,8872.3135000000,8587.3986000000,-3.2112808000
2016-09-13,8587.3986000000,8656.6797000000,0.8067763400
2016-09-14,8656.6797000000,8618.1493000000,-0.4450944400
2016-09-19,8618.1493000000,8716.4859000000,1.1410408000
2016-09-20,8716.4859000000,8712.2831000000,-0.0482166800
2016-09-21,8712.2831000000,8731.9994000000,0.2263046300
2016-09-22,8731.9994000000,8770.0946000000,0.4362712200
2016-09-23,8770.0946000000,8729.6107000000,-0.4616130400
2016-09-26,8729.6107000000,8544.1762000000,-2.1242012500
2016-09-27,8544.1762000000,8604.0991000000,0.7013303400
2016-09-28,8604.0991000000,8592.1261000000,-0.1391546000
2016-09-29,8592.1261000000,8618.6060000000,0.3081879800
2016-09-30,8618.6060000000,8661.0190000000,0.4921097400
2016-10-10,8661.0190000000,8842.8180000000,2.0990486200
2016-10-11,8842.8180000000,8903.4590000000,0.6857655600
2016-10-12,8903.4590000000,8915.4406000000,0.1345724200
2016-10-13,8915.4406000000,8929.5110000000,0.1578205800
2016-10-14,8929.5110000000,8913.6951000000,-0.1771194400
2016-10-17,8913.6951000000,8832.0944000000,-0.9154531200
2016-10-18,8832.0944000000,8966.6907000000,1.5239454400
2016-10-19,8966.6907000000,8954.2026000000,-0.1392721200
2016-10-20,8954.2026000000,8995.4099000000,0.4602006700
2016-10-21,8995.4099000000,8943.0111000000,-0.5825059700
2016-10-24,8943.0111000000,9000.7027000000,0.6451026300
2016-10-25,9000.7027000000,9039.4803000000,0.4308285800
2016-10-26,9039.4803000000,9000.7596000000,-0.4283509500
2016-10-27,9000.7596000000,8997.0159000000,-0.0415931600
2016-10-28,8997.0159000000,8914.6166000000,-0.9158514400
2016-10-31,8914.6166000000,8910.5081000000,-0.0460872300
2016-11-01,8910.5081000000,9006.7893000000,1.0805354600
2016-11-02,9006.7893000000,8946.7436000000,-0.6666715300
2016-11-03,8946.7436000000,9004.8546000000,0.6495212400
2016-11-04,9004.8546000000,8979.9261000000,-0.2768340100
2016-11-07,8979.9261000000,8975.5660000000,-0.0485538500
2016-11-08,8975.5660000000,9030.7309000000,0.6146119400
2016-11-09,9030.7309000000,8967.5963000000,-0.6991084200
2016-11-10,8967.5963000000,9083.8442000000,1.2963105800
2016-11-11,9083.8442000000,9121.5092000000,0.4146372300
2016-11-14,9121.5092000000,9152.1653000000,0.3360858300
2016-11-15,9152.1653000000,9197.8606000000,0.4992840300
2016-11-16,9197.8606000000,9211.9488000000,0.1531682300
2016-11-17,9211.9488000000,9174.4386000000,-0.4071907100
2016-11-18,9174.4386000000,9146.2138000000,-0.3076460700
2016-11-21,9146.2138000000,9167.4921000000,0.2326459900
2016-11-22,9167.4921000000,9244.2118000000,0.8368668200
2016-11-23,9244.2118000000,9180.0110000000,-0.6944972900
2016-11-24,9180.0110000000,9116.5664000000,-0.6911168200
2016-11-25,9116.5664000000,9134.8153000000,0.2001729500
2016-11-28,9134.8153000000,9133.9097000000,-0.0099137200
2016-11-29,9133.9097000000,9031.2898000000,-1.1235046500
2016-11-30,9031.2898000000,9014.9130000000,-0.1813340100
2016-12-01,9014.9130000000,9055.9856000000,0.4556072800
2016-12-02,9055.9856000000,8900.4144000000,-1.7178825900
2016-12-05,8900.4144000000,8851.5163000000,-0.5493912700
2016-12-06,8851.5163000000,8871.7288000000,0.2283507100
2016-12-07,8871.7288000000,8969.1357000000,1.0979472200
2016-12-08,8969.1357000000,8914.5121000000,-0.6090174300
2016-12-09,8914.5121000000,8881.3429000000,-0.3720809400
2016-12-12,8881.3429000000,8397.4837000000,-5.4480409700
2016-12-13,8397.4837000000,8433.5874000000,0.4299347400
2016-12-14,8433.5874000000,8378.0562000000,-0.6584528900
2016-12-15,8378.0562000000,8467.7081000000,1.0700799500
2016-12-16,8467.7081000000,8559.9905000000,1.0898155500
2016-12-19,8559.9905000000,8551.3258000000,-0.1012232400
2016-12-20,8551.3258000000,8546.1909000000,-0.0600480000
2016-12-21,8546.1909000000,8609.4052000000,0.7396780700
2016-12-22,8609.4052000000,8607.9453000000,-0.0169570400
2016-12-23,8607.9453000000,8509.3610000000,-1.1452709900
2016-12-26,8509.3610000000,8547.0972000000,0.4434669100
2016-12-27,8547.0972000000,8555.9901000000,0.1040458500
2016-12-28,8555.9901000000,8521.3751000000,-0.4045703600
2016-12-29,8521.3751000000,8488.2972000000,-0.3881756100
2016-12-30,8488.2972000000,8490.8611000000,0.0302051200
2017-01-03,8490.8611000000,8565.1363000000,0.8747664000
2017-01-04,8565.1363000000,8669.9492000000,1.2237154900
2017-01-05,8669.9492000000,8670.7612000000,0.0093656800
2017-01-06,8670.7612000000,8609.8985000000,-0.7019303000
2017-01-09,8609.8985000000,8653.8468000000,0.5104392300
2017-01-10,8653.8468000000,8609.5533000000,-0.5118359600
2017-01-11,8609.5533000000,8519.8450000000,-1.0419623000
2017-01-12,8519.8450000000,8443.2609000000,-0.8988907700
2017-01-13,8443.2609000000,8286.2411000000,-1.8597056500
2017-01-16,8286.2411000000,7931.9554000000,-4.2755900500
2017-01-17,7931.9554000000,8028.6514000000,1.2190688800
2017-01-18,8028.6514000000,7989.1406000000,-0.4921225000
2017-01-19,7989.1406000000,7955.3917000000,-0.4224346700
2017-01-20,7955.3917000000,8087.7723000000,1.6640362300
2017-01-23,8087.7723000000,8169.1089000000,1.0056737100
2017-01-24,8169.1089000000,8123.5863000000,-0.5572529500
2017-01-25,8123.5863000000,8150.5957000000,0.3324812300
2017-01-26,8150.5957000000,8205.8706000000,0.6781700600
2017-02-03,8205.8706000000,8182.2785000000,-0.2875027100
2017-02-06,8182.2785000000,8280.0082000000,1.1944069100
2017-02-07,8280.0082000000,8282.3749000000,0.0285833100
2017-02-08,8282.3749000000,8342.4339000000,0.7251422500
2017-02-09,8342.4339000000,8410.2611000000,0.8130385100
2017-02-10,8410.2611000000,8380.7863000000,-0.3504623700
2017-02-13,8380.7863000000,8432.9571000000,0.6225048400
2017-02-14,8432.9571000000,8423.8355000000,-0.1081660900
2017-02-15,8423.8355000000,8344.0744000000,-0.9468501600
2017-02-16,8344.0744000000,8397.5621000000,0.6410261600
2017-02-17,8397.5621000000,8324.4171000000,-0.8710266000
2017-02-20,8324.4171000000,8397.2435000000,0.8748528500
2017-02-21,8397.2435000000,8479.6076000000,0.9808468700
2017-02-22,8479.6076000000,8510.3052000000,0.3620167500
2017-02-23,8510.3052000000,8512.7047000000,0.0281952300
2017-02-24,8512.7047000000,8543.4486000000,0.3611531400
2017-02-27,8543.4486000000,8476.9064000000,-0.7788681500
2017-02-28,8476.9064000000,8508.0859000000,0.3678169700
2017-03-01,8508.0859000000,8526.4715000000,0.2160956100
2017-03-02,8526.4715000000,8471.4400000000,-0.6454193900
2017-03-03,8471.4400000000,8505.4516000000,0.4014854600
2017-03-06,8505.4516000000,8608.1538000000,1.2074867400
2017-03-07,8608.1538000000,8624.4654000000,0.1894901100
2017-03-08,8624.4654000000,8589.8697000000,-0.4011344300
2017-03-09,8589.8697000000,8535.5563000000,-0.6322959700
2017-03-10,8535.5563000000,8537.7803000000,0.0260557100
2017-03-13,8537.7803000000,8598.5181000000,0.7114003600
2017-03-14,8598.5181000000,8581.7132000000,-0.1954394900
2017-03-15,8581.7132000000,8574.0297000000,-0.0895334000
2017-03-16,8574.0297000000,8664.9807000000,1.0607730900
2017-03-17,8664.9807000000,8603.8652000000,-0.7053160500
2017-03-20,8603.8652000000,8634.8437000000,0.3600532900
2017-03-21,8634.8437000000,8639.5664000000,0.0546935200
2017-03-22,8639.5664000000,8592.5076000000,-0.5446893700
2017-03-23,8592.5076000000,8590.9601000000,-0.0180098800
2017-03-24,8590.9601000000,8602.2898000000,0.1318793200
2017-03-27,8602.2898000000,8586.9104000000,-0.1787826300
2017-03-28,8586.9104000000,8558.0720000000,-0.3358414000
2017-03-29,8558.0720000000,8488.2171000000,-0.8162457600
2017-03-30,8488.2171000000,8315.0453000000,-2.0401433900
2017-03-31,8315.0453000000,8339.1462000000,0.2898468900
2017-04-05,8339.1462000000,8522.0098000000,2.1928336000
2017-04-06,8522.0098000000,8543.6630000000,0.2540856000
2017-04-07,8543.6630000000,8544.7470000000,0.0126877700
2017-04-10,8544.7470000000,8449.1568000000,-1.1187013500
2017-04-11,8449.1568000000,8514.4359000000,0.7726108200
2017-04-12,8514.4359000000,8444.3937000000,-0.8226287800
2017-04-13,8444.3937000000,8470.3131000000,0.3069421100
2017-04-14,8470.3131000000,8345.6516000000,-1.4717460700
2017-04-17,8345.6516000000,8220.6567000000,-1.4977248800
2017-04-18,8220.6567000000,8136.4090000000,-1.0248293200
2017-04-19,8136.4090000000,8033.5026000000,-1.2647643500
2017-04-20,8033.5026000000,7987.6508000000,-0.5707572700
2017-04-21,7987.6508000000,7945.3900000000,-0.5290767100
2017-04-24,7945.3900000000,7698.2848000000,-3.1100449400
2017-04-25,7698.2848000000,7723.9994000000,0.3340302500
2017-04-26,7723.9994000000,7751.9441000000,0.3617905500
2017-04-27,7751.9441000000,7799.1219000000,0.6085931400
2017-04-28,7799.1219000000,7842.0823000000,0.5508363700
2017-05-02,7842.0823000000,7845.4678000000,0.0431709300
2017-05-03,7845.4678000000,7830.6375000000,-0.1890301600
2017-05-04,7830.6375000000,7804.5795000000,-0.3327698400
2017-05-05,7804.5795000000,7700.2646000000,-1.3365857800
2017-05-08,7700.2646000000,7555.2827000000,-1.8828171200
2017-05-09,7555.2827000000,7602.9617000000,0.6310683800
2017-05-10,7602.9617000000,7451.7759000000,-1.9885119200
2017-05-11,7451.7759000000,7387.1534000000,-0.8672093900
2017-05-12,7387.1534000000,7371.3016000000,-0.2145860400
2017-05-15,7371.3016000000,7391.6054000000,0.2754438900
2017-05-16,7391.6054000000,7549.7649000000,2.1397178500
2017-05-17,7549.7649000000,7570.4388000000,0.2738350200
2017-05-18,7570.4388000000,7519.1915000000,-0.6769396200
2017-05-19,7519.1915000000,7510.1064000000,-0.1208254900
2017-05-22,7510.1064000000,7372.7900000000,-1.8284215000
2017-05-23,7372.7900000000,7138.2383000000,-3.1813153500
2017-05-24,7138.2383000000,7172.1430000000,0.4749729400
2017-05-25,7172.1430000000,7232.6313000000,0.8433783300
2017-05-26,7232.6313000000,7233.3384000000,0.0097765200
2017-05-31,7233.3384000000,7212.6958000000,-0.2853813700
2017-06-01,7212.6958000000,7016.3040000000,-2.7228626500
2017-06-02,7016.3040000000,7094.4274000000,1.1134551800
2017-06-05,7094.4274000000,7160.5273000000,0.9317157900
2017-06-06,7160.5273000000,7197.6176000000,0.5179828000
2017-06-07,7197.6176000000,7347.5974000000,2.0837422600
2017-06-08,7347.5974000000,7342.4822000000,-0.0696173100
2017-06-09,7342.4822000000,7348.5208000000,0.0822419400
2017-06-12,7348.5208000000,7246.7127000000,-1.3854230400
2017-06-13,7246.7127000000,7352.9763000000,1.4663697100
2017-06-14,7352.9763000000,7362.8557000000,0.1343592000
2017-06-15,7362.8557000000,7455.3876000000,1.2567392800
2017-06-16,7455.3876000000,7442.9532000000,-0.1667840900
2017-06-19,7442.9532000000,7489.7603000000,0.6288780600
2017-06-20,7489.7603000000,7503.8007000000,0.1874612700
2017-06-21,7503.8007000000,7504.1922000000,0.0052173600
2017-06-22,7504.1922000000,7371.9617000000,-1.7620884000
2017-06-23,7371.9617000000,7376.6653000000,0.0638039100
2017-06-26,7376.6653000000,7462.0958000000,1.1581181500
2017-06-27,7462.0958000000,7474.0329000000,0.1599698000
2017-06-28,7474.0329000000,7423.4682000000,-0.6765383700
2017-06-29,7423.4682000000,7456.6719000000,0.4472801500
2017-06-30,7456.6719000000,7465.7623000000,0.1219096100
2017-07-03,7465.7623000000,7537.1060000000,0.9556117300
2017-07-04,7537.1060000000,7523.6952000000,-0.1779303600
2017-07-05,7523.6952000000,7588.0870000000,0.8558533800
2017-07-06,7588.0870000000,7601.7853000000,0.1805237600
2017-07-07,7601.7853000000,7623.3803000000,0.2840780000
2017-07-10,7623.3803000000,7577.8179000000,-0.5976666300
2017-07-11,7577.8179000000,7484.0582000000,-1.2372915400
2017-07-12,7484.0582000000,7474.3329000000,-0.1299468800
2017-07-13,7474.3329000000,7474.2995000000,-0.0004468600
2017-07-14,7474.2995000000,7433.1796000000,-0.5501505500
2017-07-17,7433.1796000000,7048.5352000000,-5.1746953600
2017-07-18,7048.5352000000,7109.6000000000,0.8663473800
2017-07-19,7109.6000000000,7202.8053000000,1.3109781100
2017-07-20,7202.8053000000,7244.9003000000,0.5844250700
2017-07-21,7244.9003000000,7252.7072000000,0.1077571800
2017-07-24,7252.7072000000,7292.6485000000,0.5507088400
2017-07-25,7292.6485000000,7278.8429000000,-0.1893084500
2017-07-26,7278.8429000000,7289.8774000000,0.1515969000
2017-07-27,7289.8774000000,7383.1148000000,1.2789981900
2017-07-28,7383.1148000000,7386.2077000000,0.0418915300
2017-07-31,7386.2077000000,7444.9572000000,0.7953946400
2017-08-01,7444.9572000000,7452.9334000000,0.1071356100
2017-08-02,7452.9334000000,7389.5098000000,-0.8509884200
2017-08-03,7389.5098000000,7424.1071000000,0.4681947900
2017-08-04,7424.1071000000,7389.1455000000,-0.4709199300
2017-08-07,7389.1455000000,7445.1799000000,0.7583339600
2017-08-08,7445.1799000000,7470.6933000000,0.3426834600
2017-08-09,7470.6933000000,7495.3878000000,0.3305516500
2017-08-10,7495.3878000000,7441.2365000000,-0.7224616200
2017-08-11,7441.2365000000,7328.4015000000,-1.5163474500
2017-08-14,7328.4015000000,7474.6438000000,1.9955552400
2017-08-15,7474.6438000000,7507.2913000000,0.4367766700
2017-08-16,7507.2913000000,7544.3870000000,0.4941289500
2017-08-17,7544.3870000000,7614.2121000000,0.9255238400
2017-08-18,7614.2121000000,7576.0546000000,-0.5011352400
2017-08-21,7576.0546000000,7631.7500000000,0.7351504600
2017-08-22,7631.7500000000,7585.1122000000,-0.6111023000
2017-08-23,7585.1122000000,7534.4608000000,-0.6677739100
2017-08-24,7534.4608000000,7486.0579000000,-0.6424202200
2017-08-25,7486.0579000000,7559.3055000000,0.9784535600
2017-08-28,7559.3055000000,7642.6463000000,1.1024928100
2017-08-29,7642.6463000000,7623.2550000000,-0.2537249400
2017-08-30,7623.2550000000,7654.3722000000,0.4081878400
2017-08-31,7654.3722000000,7679.8710000000,0.3331272600
2017-09-01,7679.8710000000,7739.9053000000,0.7817097400
2017-09-04,7739.9053000000,7798.1786000000,0.7528942200
2017-09-05,7798.1786000000,7800.5374000000,0.0302480900
2017-09-06,7800.5374000000,7858.2849000000,0.7403015600
2017-09-07,7858.2849000000,7823.3992000000,-0.4439352900
2017-09-08,7823.3992000000,7838.7959000000,0.1968032000
2017-09-11,7838.7959000000,7920.6904000000,1.0447331600
2017-09-12,7920.6904000000,7899.4235000000,-0.2684980600
2017-09-13,7899.4235000000,7928.7510000000,0.3712612700
2017-09-14,7928.7510000000,7916.6655000000,-0.1524262800
2017-09-15,7916.6655000000,7880.5664000000,-0.4559887000
2017-09-18,7880.5664000000,7941.6827000000,0.7755318200
2017-09-19,7941.6827000000,7905.7050000000,-0.4530236400
2017-09-20,7905.7050000000,7975.3898000000,0.8814495400
2017-09-21,7975.3898000000,7886.5153000000,-1.1143593300
2017-09-22,7886.5153000000,7849.7265000000,-0.4664772500
2017-09-25,7849.7265000000,7731.7977000000,-1.5023300500
2017-09-26,7731.7977000000,7746.2385000000,0.1867715700
2017-09-27,7746.2385000000,7810.2340000000,0.8261493600
2017-09-28,7810.2340000000,7768.3752000000,-0.5359480900
2017-09-29,7768.3752000000,7842.5861000000,0.9552950000
2017-10-09,7842.5861000000,7941.1804000000,1.2571656700
2017-10-10,7941.1804000000,7994.4594000000,0.6709204100
2017-10-11,7994.4594000000,7961.1104000000,-0.4171514100
2017-10-12,7961.1104000000,7940.1376000000,-0.2634406400
2017-10-13,7940.1376000000,7972.4194000000,0.4065647400
2017-10-16,7972.4194000000,7819.5861000000,-1.9170253400
2017-10-17,7819.5861000000,7805.0681000000,-0.1856620000
2017-10-18,7805.0681000000,7730.2716000000,-0.9583068200
2017-10-19,7730.2716000000,7656.0557000000,-0.9600684700
2017-10-20,7656.0557000000,7751.4280000000,1.2457106300
2017-10-23,7751.4280000000,7793.5367000000,0.5432379700
2017-10-24,7793.5367000000,7752.9235000000,-0.5211138600
2017-10-25,7752.9235000000,7799.7488000000,0.6039695900
2017-10-26,7799.7488000000,7830.1058000000,0.3892048400
2017-10-27,7830.1058000000,7770.7127000000,-0.7585223200
2017-10-30,7770.7127000000,7574.6548000000,-2.5230362700
2017-10-31,7574.6548000000,7631.5334000000,0.7509068300
2017-11-01,7631.5334000000,7635.4351000000,0.0511260300
2017-11-02,7635.4351000000,7542.3547000000,-1.2190582300
2017-11-03,7542.3547000000,7476.9810000000,-0.8667545200
2017-11-06,7476.9810000000,7551.3531000000,0.9946808700
2017-11-07,7551.3531000000,7596.1679000000,0.5934671500
2017-11-08,7596.1679000000,7617.5246000000,0.2811509700
2017-11-09,7617.5246000000,7656.6680000000,0.5138598400
2017-11-10,7656.6680000000,7669.9710000000,0.1737439800
2017-11-13,7669.9710000000,7681.6349000000,0.1520722800
2017-11-14,7681.6349000000,7627.4935000000,-0.7048161100
2017-11-15,7627.4935000000,7556.4211000000,-0.9317923400
2017-11-16,7556.4211000000,7535.5894000000,-0.2756821000
2017-11-17,7535.5894000000,7272.6560000000,-3.4892214300
2017-11-20,7272.6560000000,7292.4560000000,0.2722526700
2017-11-21,7292.4560000000,7289.3069000000,-0.0431829800
2017-11-22,7289.3069000000,7297.3911000000,0.1109049200
2017-11-23,7297.3911000000,7129.0547000000,-2.3068025000
2017-11-24,7129.0547000000,7139.5525000000,0.1472537400
2017-11-27,7139.5525000000,7065.8401000000,-1.0324512600
2017-11-28,7065.8401000000,7176.9202000000,1.5720720900
2017-11-29,7176.9202000000,7193.1197000000,0.2257166000
2017-11-30,7193.1197000000,7153.5725000000,-0.5497920500
2017-12-01,7153.5725000000,7215.7755000000,0.8695375600
2017-12-04,7215.7755000000,7139.7488000000,-1.0536178700
2017-12-05,7139.7488000000,6946.5567000000,-2.7058669100
2017-12-06,6946.5567000000,7016.7644000000,1.0106834700
2017-12-07,7016.7644000000,7012.7074000000,-0.0578186700
2017-12-08,7012.7074000000,7078.0006000000,0.9310697900
2017-12-11,7078.0006000000,7160.4254000000,1.1645209500
2017-12-12,7160.4254000000,7095.5946000000,-0.9054043100
2017-12-13,7095.5946000000,7139.7185000000,0.6218492200
2017-12-14,7139.7185000000,7146.4493000000,0.0942726200
2017-12-15,7146.4493000000,7122.7479000000,-0.3316528100
2017-12-18,7122.7479000000,7075.8654000000,-0.6582080500
2017-12-19,7075.8654000000,7115.8513000000,0.5651026100
2017-12-20,7115.8513000000,7041.4998000000,-1.0448714700
2017-12-21,7041.4998000000,7051.3389000000,0.1397301800
2017-12-22,7051.3389000000,7037.3972000000,-0.1977170600
2017-12-25,7037.3972000000,6940.5110000000,-1.3767334300
2017-12-26,6940.5110000000,6970.7456000000,0.4356249800
2017-12-27,6970.7456000000,6942.5392000000,-0.4046396400
2017-12-28,6942.5392000000,6956.4829000000,0.2008443800
2017-12-29,6956.4829000000,7017.3512000000,0.8749867000
2018-01-02,7017.3512000000,7092.0947000000,1.0651241200
2018-01-03,7092.0947000000,7159.8758000000,0.9557275100
2018-01-04,7159.8758000000,7174.8650000000,0.2093500000
2018-01-05,7174.8650000000,7176.8679000000,0.0279155100
2018-01-08,7176.8679000000,7188.2906000000,0.1591599600
2018-01-09,7188.2906000000,7176.7416000000,-0.1606640700
2018-01-10,7176.7416000000,7138.7810000000,-0.5289392100
2018-01-11,7138.7810000000,7175.3982000000,0.5129335100
2018-01-12,7175.3982000000,7127.8280000000,-0.6629625100
2018-01-15,7127.8280000000,6929.3071000000,-2.7851527800
2018-01-16,6929.3071000000,6960.6772000000,0.4527162600
2018-01-17,6960.6772000000,6942.8630000000,-0.2559262500
2018-01-18,6942.8630000000,6955.2320000000,0.1781541700
2018-01-19,6955.2320000000,6938.3117000000,-0.2432744200
2018-01-22,6938.3117000000,7014.5476000000,1.0987673000
2018-01-23,7014.5476000000,7019.9751000000,0.0773749100
2018-01-24,7019.9751000000,7072.4062000000,0.7468844200
2018-01-25,7072.4062000000,7062.6351000000,-0.1381580700
2018-01-26,7062.6351000000,7056.0133000000,-0.0937582100
2018-01-29,7056.0133000000,6972.4791000000,-1.1838724900
2018-01-30,6972.4791000000,6955.2425000000,-0.2472090600
2018-01-31,6955.2425000000,6791.0094000000,-2.3612850300
2018-02-01,6791.0094000000,6506.4526000000,-4.1901988800
2018-02-02,6506.4526000000,6487.8671000000,-0.2856472100
2018-02-05,6487.8671000000,6461.8128000000,-0.4015849800
2018-02-06,6461.8128000000,6142.6681000000,-4.9389344700
2018-02-07,6142.6681000000,6158.2574000000,0.2537871100
2018-02-08,6158.2574000000,6238.2209000000,1.2984760900
2018-02-09,6238.2209000000,6053.0204000000,-2.9688031700
2018-02-12,6053.0204000000,6203.7517000000,2.4901832500
2018-02-13,6203.7517000000,6216.5101000000,0.2056562000
2018-02-14,6216.5101000000,6230.6628000000,0.2276631100
2018-02-22,6230.6628000000,6347.0825000000,1.8684962400
2018-02-23,6347.0825000000,6365.9164000000,0.2967331800
2018-02-26,6365.9164000000,6507.1280000000,2.2182446500
2018-02-27,6507.1280000000,6529.3803000000,0.3419680700
2018-02-28,6529.3803000000,6563.8076000000,0.5272675000
2018-03-01,6563.8076000000,6658.5782000000,1.4438357400
2018-03-02,6658.5782000000,6632.3713000000,-0.3935810200
2018-03-05,6632.3713000000,6674.2773000000,0.6318403800
2018-03-06,6674.2773000000,6735.8593000000,0.9226766800
2018-03-07,6735.8593000000,6688.5451000000,-0.7024226300
2018-03-08,6688.5451000000,6725.1826000000,0.5477648600
2018-03-09,6725.1826000000,6837.1264000000,1.6645466300
2018-03-12,6837.1264000000,6947.4602000000,1.6137452100
2018-03-13,6947.4602000000,6911.6657000000,-0.5152170600
