date,策略名称,红利低波ETF,沪深300主连,10年国债主连,沪金主连,豆粕主连,PTA主连,中证1000主连,沪铝主连,原油主连,30年国债主连,沪铜主连
2016-05-31,风险平价策略,0.04946904634782361,0.03184716624071124,0.33716969205243114,0.06827784200477477,0.05250425711754866,0.04211219461917503,0.023680555424889668,0.053160772152534154,0.03928261026963566,0.2582122358644157,0.04428362790606032
2016-06-30,风险平价策略,0.04822595115821823,0.031297818091159925,0.3756846545375785,0.07680053231167476,0.04579069842344969,0.04285081188812155,0.026738235794555247,0.05479599513465517,0.029352955054600498,0.22050119815261698,0.04796114945336926
2016-07-31,风险平价策略,0.055314893923928486,0.03627655434048848,0.3869572350884437,0.07341933685400358,0.024155042108831334,0.03342704399599502,0.027870884381430348,0.04981508151536204,0.02131355067355156,0.2461945889704501,0.0452557881475153
2016-08-31,风险平价策略,0.07263803666383538,0.04592339152762454,0.33622793552876756,0.0731752887321076,0.030119249007170616,0.03896303491122833,0.037618114944020495,0.049868071919899254,0.02377017646132616,0.2391317497275698,0.052564950576450234
2016-09-30,风险平价策略,0.05348522953649094,0.03890033019488373,0.34404218330108854,0.06787989682734037,0.028372700338332245,0.0367740418036056,0.031355966603691755,0.049517542261003855,0.023193461230008282,0.2728926745577746,0.053585973345780115
2016-10-31,风险平价策略,0.06056816348950067,0.04762183845654794,0.3076886171461193,0.062239321405443894,0.0319630652282336,0.0438012934206989,0.03963271262902356,0.05834871812254286,0.023708238553538666,0.2633989418884175,0.06102908965993293
2016-11-30,风险平价策略,0.11732812202034547,0.10262840943629038,0.2422076268772736,0.06716684192417784,0.04138684901004009,0.043927510120493785,0.08132313694063585,0.03446664704310753,0.03722547943649671,0.1951027974835914,0.037236579707547436
2016-12-31,风险平价策略,0.10709080080373018,0.0901962070465401,0.16175446114025213,0.11717771661723346,0.06148496869856887,0.07260990285160222,0.07659944695986505,0.05519544261067614,0.07236424317343802,0.12482906366513433,0.06069774643295937
2017-01-31,风险平价策略,0.12492578045135491,0.10061238613003459,0.12387404251200775,0.11084599215087661,0.06514286195941764,0.07746347355066323,0.07672292028693521,0.06197787630208679,0.06853107132184504,0.12889580509255363,0.06100779024222463
2017-02-28,风险平价策略,0.1221926096946132,0.0944924201008342,0.13813718888514376,0.12989850607540937,0.054919375068812074,0.06375587874752262,0.08518124409947901,0.051513016026191336,0.06776894853085078,0.14273035528227498,0.049410457488868714
2017-03-31,风险平价策略,0.12677041350568047,0.08606220785505556,0.1627327543683367,0.11477122768621242,0.055076687369016636,0.03810259034539858,0.080184819375227,0.06007438003072429,0.04764354621453408,0.18104734498605468,0.04753402826375966
2017-04-30,风险平价策略,0.12081585432644627,0.08495161707033992,0.16783777631598906,0.11553636374480426,0.06579785920145444,0.042743146999595756,0.06376883900691584,0.05945222765019414,0.04432457828085231,0.18297137716983952,0.05180036023356846
2017-05-31,风险平价策略,0.1243552208697035,0.09721157111262861,0.17699219900207844,0.10086526927682209,0.050529036963323025,0.044680602819808214,0.05546512631439384,0.05399933765967215,0.03696342305284299,0.2130205833675234,0.04591762956120391
2017-06-30,风险平价策略,0.10086336666030674,0.07897674114396055,0.18514905702250634,0.0828827301289656,0.05552513361040375,0.0483916365660601,0.05393851109049709,0.056868346983621865,0.035124469380914146,0.24852820290439842,0.053751804508365496
2017-07-31,风险平价策略,0.08916700407982424,0.06369833398912651,0.20517696453978318,0.0863305497329936,0.0542886004496252,0.047495032771594475,0.045849279908707574,0.07620497540083979,0.03681742712808436,0.2259196607600498,0.06905217123937134
2017-08-31,风险平价策略,0.0755271699887881,0.05728853101791733,0.26658933289517,0.08510527534461688,0.03841660612308486,0.0420640666855506,0.04903681167358978,0.06716894071691239,0.03400934173125892,0.21948335920752388,0.0653105646155873
2017-09-30,风险平价策略,0.09820929562855138,0.06508274591391038,0.27609923204546,0.07391767193143406,0.045097447894534556,0.033876627773129414,0.0511958293468345,0.038625751688701804,0.04069229625761601,0.23277512110111584,0.04442798041871201
2017-10-31,风险平价策略,0.14412038400572097,0.08743437137316201,0.1568736969785847,0.09056268812422051,0.06001461282972385,0.05556002738755096,0.04585344117665519,0.04495752153423635,0.06259523606504573,0.20560870472050233,0.04641931580459733
2017-11-30,风险平价策略,0.08011298037208939,0.0488887087613345,0.18408426326871122,0.11744089749662069,0.08232285590114323,0.049297262182937354,0.037616382150523556,0.038187396418348805,0.06654845595676934,0.24780364882685094,0.04769714866467095
2017-12-31,风险平价策略,0.06970017815369575,0.045876074442129974,0.21616358886495346,0.09905513522386268,0.06781339869269484,0.050147378896876656,0.04123840465488731,0.03959255092656624,0.05494485549013482,0.26852119502424,0.046947239629958205
2018-01-31,风险平价策略,0.060171175747590594,0.04354447303439315,0.18266909152683056,0.06686025514127987,0.07991804966381932,0.051652358550630974,0.03913100683192546,0.03250090722366345,0.047348291458384664,0.35509293570337924,0.04111145511810282
2018-02-28,风险平价策略,0.025711417007143005,0.020010411299143965,0.18142914129270396,0.05913409194642772,0.08362979599574122,0.055916352295601,0.02339292541451446,0.03257782932440069,0.026545728023881932,0.45696693972752855,0.03468536767291359
